PG.ProteinGroups	[1] 2408_UE_34-ORS-A1.raw.PG.Quantity	[2] 2408_UE_35-ORS-B1.raw.PG.Quantity	[3] 2408_UE_36-ORS-C1.raw.PG.Quantity	[4] 2408_UE_37-ORS-D1.raw.PG.Quantity	[5] 2408_UE_39-ORS-A2.raw.PG.Quantity	[6] 2408_UE_40-ORS-B2.raw.PG.Quantity	[7] 2408_UE_41-ORS-C2.raw.PG.Quantity	[8] 2408_UE_42-ORS-D2.raw.PG.Quantity	[9] 2408_UE_44-ORS-A3.raw.PG.Quantity	[10] 2408_UE_45-ORS-B3.raw.PG.Quantity	[11] 2408_UE_47-ORS-C3.raw.PG.Quantity	[12] 2408_UE_49-ORS-D3.raw.PG.Quantity
Q7RTS7	44571.42578125	74686.0546875	40304.42578125	229987.296875	52947.39453125	115604.078125	85113.8203125	63238.4609375	99197.90625	79322.7890625	57780.75390625	270219.09375
Q7Z2W4	80198.859375	93354.2578125	49846.61328125	9914.859375	50557.125	71346.5859375	29742.01171875	636.654541015625	19187.5859375	19612.3671875	31734.7265625	27407.876953125
Q7Z2W9	9870.34765625	42802.2421875	31312.705078125	32720.798828125	5375.74267578125	31530.88671875	31803.6484375	30939.296875	9546.40625	45911.03125	16768.390625	39496.58984375
Q7Z2Y5	12253.3720703125	13854.1484375	9612.44921875	NaN	4242.525390625	8472.6884765625	35730.33984375	594.024169921875	NaN	NaN	5270.18310546875	NaN
Q7Z388	0.5627565383911133	NaN	NaN	NaN	456.2154235839844	19991.412109375	24989.8359375	27533.466796875	8850.3916015625	37018.98046875	20001.701171875	NaN
Q7Z417	63697.2734375	118018	49981.34375	52691.5	34092.67578125	65749.5703125	23272.974609375	15454.51953125	28892.3671875	39777.3046875	24133.830078125	33943.54296875
Q7Z591	2164583	368157.25	651326.9375	900577.25	1836325.75	297589.40625	607091.5625	470586.09375	1983625.375	292613.40625	358970	788712.4375
Q7Z6E9	22128.73046875	34671.671875	15663.9443359375	5269.7255859375	26238.33203125	29119.685546875	10006.3681640625	9186.513671875	16563.736328125	21390.337890625	14505.642578125	NaN
Q7Z6Z7	17302.28515625	8954.42578125	6231.76904296875	3384.689697265625	12598.1416015625	5745.4052734375	6242.0966796875	6563.546875	10032.0009765625	6739.13720703125	21112.60546875	6458.09765625
Q7Z739	52074.21875	57062.26953125	37897.24609375	39767.0859375	53872.9921875	51286.63671875	37303.48046875	33199.40625	64193.390625	45744.7734375	30911.333984375	45276.56640625
Q7Z745	4846.701171875	2508.278076171875	1.5224604606628418	2.0817599296569824	18883.955078125	12000.2041015625	1.9661024808883667	2183.58154296875	2.5064735412597656	16.246858596801758	10715.3193359375	NaN
Q7Z7A1	90445.1328125	6695.380859375	31487.83984375	28283.14453125	87354.0625	6792.19140625	23092.03125	30119.47265625	93908.40625	5379.63720703125	15411.2744140625	43027.36328125
Q86U42	15781.2275390625	95940.59375	36498.7890625	16579.8125	38755.140625	64023.296875	36190.47265625	48188.4375	63662.27734375	53859.375	34264.8671875	17503.708984375
Q86U90	3910654.25	NaN	582101.4375	398.6927795410156	4145520.75	NaN	1807.8187255859375	4492.103515625	424768.75	NaN	2834.949462890625	NaN
Q86UK5	31452.267578125	58665.52734375	NaN	NaN	50202.359375	138643.8125	58235.52734375	NaN	2218.70263671875	NaN	85935.078125	NaN
Q86V48	120333.703125	62797.9296875	50467.09375	55053.52734375	73515.6328125	36178.17578125	37573.6171875	59281.234375	36157.16015625	8918.54296875	29783.65625	35744.171875
Q86V81	43436.59375	227924.71875	116303.5390625	51963.20703125	45717.92578125	218575.15625	99986.0546875	65039.84375	59011.3671875	278509.71875	46834.69140625	82923.96875
Q86VI3	20096.236328125	42597.75	45744.14453125	23877.998046875	34346.8046875	67039.7578125	49502.13671875	36591.80859375	26162.892578125	54040.28125	31041.275390625	41796.4140625
Q86VP6	1537.838623046875	8497.1484375	4665.34619140625	NaN	4661.89794921875	4481.85400390625	5494.3203125	69875.0234375	5.38144588470459	5411.640625	21257.76953125	NaN
Q86WA8	8031581	756221	1591331.875	1745812.25	8920608	833783.875	1734595.25	1326039.5	8565484	741492.875	1084790.125	1596268.5
Q86X29	107867.984375	90563.234375	64917.40234375	NaN	40944.7109375	33818.93359375	230.280029296875	24594.533203125	3566.495849609375	65.047607421875	32386.458984375	44920.52734375
Q86X55	15930.3388671875	12474.2744140625	4639.48291015625	21570.181640625	9287.9404296875	3744.52001953125	47636.7109375	17308.763671875	5759.5908203125	3552.60107421875	5263.61474609375	NaN
Q86X95	19825.001953125	48776.70703125	22164.6328125	9339.013671875	37679.4375	39927.6328125	32266.8671875	6519.38671875	35256.68359375	35689.4140625	9411.716796875	15303.95703125
Q86XN6	81098.609375	113730.7421875	138073.828125	211141.609375	61666.3046875	138753.5625	139901.3125	119928.5078125	65060.47265625	141588.03125	100300.78125	164350.40625
Q86YS6	433904.90625	69066.109375	96626.71875	NaN	448694.53125	91291.640625	NaN	1.5477182865142822	NaN	NaN	143621.96875	NaN
Q86YZ3	62047.75	NaN	4860.765625	88648.046875	2873.53564453125	7627.625	1984.68994140625	NaN	6370.8857421875	NaN	2252.43017578125	9311.6328125
Q8IUE6	6936.61328125	23970.26171875	12297.658203125	44940.58984375	2286.690673828125	8709.3095703125	22775.42578125	45033.109375	8546.0625	23654.740234375	23661.30859375	47573.38671875
Q8IWA0	14791.3251953125	27127.9765625	28199.833984375	29894.349609375	18688.3984375	28698.728515625	27694.08203125	50746.3203125	13474.9091796875	22324.86328125	41351.7265625	17036.736328125
Q8IWR1	1.1683094501495361	735.1557006835938	NaN	1.9117330312728882	2127.722412109375	1.0007668733596802	3975.3291015625	659.7970581054688	2885.2080078125	NaN	1177.4173583984375	3.0308618545532227
Q8IWU2	60909.03515625	NaN	25706.87109375	9.132335662841797	61994.12890625	NaN	1981.6795654296875	NaN	13084.76953125	NaN	NaN	NaN
Q8IWX8	24830.5546875	53325.671875	40111.4296875	767.420166015625	38182.265625	21757.609375	14221.9482421875	13788.6875	6714.806640625	18322.61328125	23196.857421875	21.10837173461914
Q8IWZ3	40928.47265625	27744.720703125	22608.333984375	3284.71728515625	12503.138671875	14435.5244140625	7376.171875	3434.091064453125	6552.20751953125	7262.7451171875	4008.310791015625	NaN
Q8IX01	61767.43359375	23522.685546875	29381.169921875	58198.71875	55101.78515625	16794.70703125	43825.49609375	17069.669921875	29163.421875	17158.4609375	17343.49609375	NaN
Q8IXI1	94647.1015625	5794.60986328125	13061.541015625	3770.620849609375	66730.1953125	3669.6376953125	12203.865234375	6922.55517578125	68622.6953125	764.467529296875	8497.29296875	9783.423828125
Q8IXM3	838.2242431640625	2492.53125	3896.351806640625	NaN	956.267578125	929.4779663085938	2572.484375	2972.010009765625	NaN	7696.2548828125	1128.9088134765625	7738.5556640625
Q8IXT5	18949.6875	51308.953125	60004.90234375	47312.52734375	18656.04296875	58474.71875	49497.9765625	63268.2578125	16124.7177734375	37790.1796875	71955.0234375	25590.162109375
Q8IY81	46995.109375	84560.2421875	60652.34375	104276.6640625	48136.9765625	88093.765625	60000.515625	144592.8125	34045.1484375	78030.0078125	119309.7578125	76998.96875
Q8IYB3	30901.291015625	25832.62890625	14182.9580078125	11914.392578125	47331.3984375	34806.65234375	26689.6796875	6746.07763671875	19890.53515625	29115.458984375	15540.046875	14120.822265625
Q8IYB8	2776.52880859375	74287.0546875	24613.4375	2780.656494140625	132.1275634765625	76548.34375	8883.81640625	7059.05224609375	3865.56982421875	33076.18359375	9507.2998046875	NaN
Q8IYT4	113551.875	69066.9296875	70242.6640625	20869.271484375	159241.1875	72838.2890625	57194.875	25439.4453125	103122.4921875	13141.888671875	123797.71875	28405.341796875
Q8IYX4	13367.66015625	91503.46875	51623.28515625	66026.109375	17203.28125	95021.375	53528.1953125	58876.73828125	10783.5458984375	99633.7578125	34270.02734375	72615.546875
Q8IZ40	36902.3515625	15389.9384765625	26090.875	31675.953125	28018.1328125	16862.833984375	18206.71484375	18195.4765625	25869.9921875	9771.5322265625	12095.0732421875	NaN
Q8IZL8	33170.40234375	16357.369140625	16323.306640625	12286.1650390625	41288.55859375	18259.431640625	21608.673828125	27228.126953125	30698.6015625	15039.5615234375	29135.189453125	14141.796875
Q8N1F7	3674.172607421875	69607.109375	5762.87939453125	NaN	2583.138427734375	4082.15673828125	39976.92578125	7880.76318359375	1011.8456420898438	2016.7581787109375	24474.09375	NaN
Q8N1N4	28527.76171875	14298.875	13453.099609375	14284.1513671875	17673.72265625	32180.322265625	14871.138671875	4262.1142578125	15806.0166015625	951.3268432617188	4981.78564453125	10179.4248046875
Q8N257	300597.3125	2670982.5	2918206.75	943978.25	60072.859375	320436.9375	81635.3359375	655543.5625	307006.5625	101073.9296875	567000.8125	463909.09375
Q8N335	28447.9296875	NaN	5787.94921875	NaN	19337.51953125	NaN	1603.8428955078125	3335.24072265625	28765.466796875	NaN	2891.74951171875	NaN
Q8N4Q0	25376.341796875	NaN	1609.0927734375	NaN	16926.59375	NaN	NaN	NaN	18786.57421875	NaN	1843.686279296875	NaN
Q8N5F7	173478.703125	205590.9375	63910.91796875	31457.23046875	179101.0625	130796.109375	108932.7421875	65200.453125	168490.828125	128683.5390625	80498.9765625	51961.33203125
Q8N5M1	2798.409423828125	46732.80078125	19921.740234375	405477.53125	6211.673828125	58125.84375	8037.34814453125	9490.3857421875	NaN	30619.84765625	11121.9765625	173629.09375
Q8N782	63330.91796875	56756.640625	43065.0234375	39348.2421875	19814.376953125	40920.69140625	6944.8564453125	11170.28515625	3763.071533203125	30655.892578125	17895.8984375	77026.28125
Q8N823	4.769014835357666	17719.076171875	11135.3935546875	4485.9541015625	NaN	9309.568359375	7289.052734375	NaN	5648.078125	10299.0546875	14270.421875	13435.705078125
Q8N8Y2	62142.0546875	NaN	4450.46337890625	38974.81640625	34480.9609375	NaN	NaN	NaN	28260.822265625	NaN	3773.4169921875	26733.11328125
Q8N960	9366.623046875	848.4874877929688	8186.11083984375	NaN	8035.4169921875	5165.6455078125	NaN	1977.8563232421875	NaN	NaN	4934.10009765625	NaN
Q8N9L9	44020.44140625	NaN	4418.99365234375	NaN	47061.00390625	1287.3182373046875	7671.1123046875	1556.50244140625	44158.87109375	NaN	2556.3955078125	NaN
Q8N9T8	34063.08984375	53108.203125	47159.96484375	57346.8203125	33264.3671875	41254.66796875	31907.95703125	58813.3515625	23107.32421875	28630.453125	31954.001953125	55296.6953125
Q8NAV1	19643.025390625	59171.65625	34357.9921875	21153.349609375	22600.6796875	43224.140625	32008.12890625	35256.3125	9263.0693359375	29654.53125	28606.43359375	9366.876953125
Q8NB50	272490.90625	435663.21875	481664.5625	460831.625	201820.53125	316592.0625	427302.65625	418768.90625	177425.703125	401608	282325.4375	506482.875
Q8NBS9	12736.0830078125	9054.7080078125	3570.402099609375	NaN	12044.1708984375	6493.294921875	4932.78857421875	NaN	9853.8251953125	6344.05615234375	10373.1318359375	NaN
Q8NCA5	23748.857421875	13060.2763671875	9030.4912109375	NaN	25225.51171875	19422.046875	NaN	NaN	NaN	NaN	9891.869140625	NaN
Q8NDF8	3547.2265625	2598.749755859375	10715.787109375	2290.281494140625	293.9443664550781	6133.4853515625	2271.612060546875	3055.98828125	217.1115264892578	2744.19580078125	79.56369018554688	3182.48291015625
Q8NDV7	14917.564453125	24828.962890625	20844.740234375	11891.8671875	14454.5341796875	19527.576171875	12466.8134765625	10015.0478515625	10530.587890625	15541.90234375	8676.939453125	10655.76171875
Q8NE71	22922.837890625	17277.900390625	12819.291015625	23279.50390625	23021.662109375	13796.568359375	4229.5537109375	NaN	20103.294921875	10093.2138671875	14937.5517578125	15515.65234375
Q8NEG4	24476.740234375	21726.154296875	30056.11328125	4667.26171875	29253.345703125	34904.140625	30330.93359375	10643.41796875	13663.8466796875	16421.470703125	17358.828125	4772.7685546875
Q8NEJ9	8016.8017578125	27809.767578125	12500.865234375	33088.3359375	10960.236328125	16601.0546875	21694.083984375	46644.78515625	13539.9736328125	11908.212890625	15405.7421875	55123.00390625
Q8NEL9	5415.15234375	2672.087158203125	802.858154296875	NaN	NaN	595.2290649414062	1.5621848106384277	NaN	NaN	NaN	683.3964233398438	NaN
Q8NEY8	6424.591796875	32879.03125	36016.98828125	NaN	12236.5625	NaN	42323.68359375	NaN	29038.001953125	NaN	39275.53125	20843.66796875
Q8NF37	9697.6201171875	3315.208251953125	3944.8916015625	NaN	6236.27734375	2793.038818359375	NaN	NaN	13440.56640625	NaN	5447.64990234375	NaN
Q8NFH4	28716.37109375	3789.265625	9473.9453125	NaN	24089.755859375	9429.201171875	18442.1484375	10019.173828125	30096.109375	67.74494934082031	7275.05712890625	515515.21875
Q8NFJ5	52376.3984375	4610.02880859375	15224.478515625	19620.73046875	51260.140625	5573.26904296875	23382.37890625	20106.705078125	46983.22265625	5666.02392578125	4221.48193359375	20999.107421875
Q8NG27	5973.7861328125	4578.16064453125	6158.044921875	NaN	2575.615966796875	681.5509033203125	1844.3428955078125	3364.471435546875	2696.9208984375	2.4332945346832275	2049.784912109375	NaN
Q8NI27	4240.80322265625	4355.17626953125	6453.93408203125	NaN	3970.66064453125	10790.7548828125	5744.54833984375	7290.9609375	4628.98388671875	4801.39404296875	16297.30859375	NaN
Q8NI36	21889.013671875	35589.234375	32677.80078125	46477.6796875	26302.02734375	35946.296875	32579.939453125	67355.3515625	23199.7265625	36099.01171875	56935.2734375	22097.296875
Q8NI60	10992.482421875	5384.3271484375	5423.21044921875	2452.181396484375	5325.84912109375	5932.48291015625	3526.65625	1681.3194580078125	4330.0966796875	8.965113639831543	3552.02197265625	8242.7001953125
Q8TA86	4199.75439453125	3397.820068359375	3239.806884765625	NaN	13531.53515625	3048.02197265625	NaN	NaN	7710.01171875	2.413370370864868	1.4028421640396118	NaN
Q8TAE8	12741.84375	22701.724609375	26798.931640625	35260.98046875	12970.32421875	21236.21484375	27212.51171875	16535.1796875	13655.5537109375	18911.37109375	10878.3515625	9336.0654296875
Q8TBK6	6485.1904296875	27959.765625	11153.828125	NaN	1407.893310546875	13400.3076171875	2.3144805431365967	3.264507293701172	1847.8392333984375	27032.287109375	7035.2822265625	NaN
Q8TDD1	3699.61181640625	16562.96875	13535.697265625	22946.8515625	7675.93212890625	22637.853515625	8548.0068359375	25005.345703125	5793.5576171875	5791.681640625	20576.857421875	10613.3291015625
Q8TDN6	118239.6796875	170491	158402.671875	188979.75	110515.7109375	162576.453125	130063.0078125	170138.1875	80759.6171875	183381.65625	198833.515625	136199.84375
Q8TED0	21122.234375	39197.00390625	38722.39453125	66182.9765625	21048.927734375	41169.15625	44101.515625	67792.03125	26318.4453125	43852.6953125	69499.578125	38536.88671875
Q8TF39	18495.9296875	14309.6708984375	15915.3935546875	15641.51953125	12289.0673828125	13691.0791015625	7434.58154296875	16801.451171875	19082.498046875	4630.419921875	8796.8193359375	NaN
Q8TF71	14139.3291015625	NaN	2329.61474609375	NaN	10896.86328125	NaN	NaN	NaN	29923.546875	NaN	1590.1126708984375	NaN
Q8WU79	6686.11328125	18210.6171875	17111.021484375	6272.0478515625	21245.87109375	25328.080078125	6057.43798828125	NaN	28881.634765625	NaN	18652.7890625	14342.7138671875
Q8WUA2	39535.74609375	71321.6640625	27265.375	NaN	32283.90625	61874.18359375	NaN	NaN	50113.76171875	23384.55859375	24188.498046875	NaN
Q8WUA4	84033.921875	18258.69140625	21649.388671875	NaN	53326.16015625	7198.5703125	7532.572265625	NaN	37748.515625	4108.49951171875	16741.736328125	NaN
Q8WUQ7	5819.521484375	21790.7734375	7269.69873046875	NaN	2196.965576171875	1560.382568359375	NaN	NaN	NaN	2.374967336654663	NaN	NaN
Q8WVI0	44949.99609375	84711.25	64331.81640625	3032.801025390625	43587.17578125	61534.9296875	60455.265625	NaN	53913.1875	68853.234375	41715.59375	26527.61328125
Q8WVX9	64180.921875	38624.33203125	33091.8515625	1469.0469970703125	56045.92578125	21620.921875	15106.5458984375	2393.724365234375	37535.67578125	31307.8046875	20794.416015625	125337.671875
Q8WWM7	23519.046875	34804.27734375	19525.548828125	9456.146484375	19117.5546875	31093.884765625	9000.296875	14824.705078125	42138.80078125	25495.48828125	12594.076171875	5750.923828125
Q8WWQ0	23435.19921875	14079.8359375	20782.244140625	13882.5146484375	17036.248046875	13835.109375	14325.1123046875	33557.78515625	10864.6845703125	9593.419921875	23490.376953125	22013.11328125
Q8WXF1	56430.57421875	20874.412109375	20711.923828125	22043.369140625	61536.546875	16447.01953125	31825.951171875	21730.849609375	85098.8203125	18207.77734375	24884.853515625	19200.818359375
Q92485	123201.9609375	1193.6072998046875	6035.32177734375	14238.9638671875	114115.8125	4012.804931640625	NaN	16381.96484375	85090.6796875	NaN	2420.91552734375	7860.46826171875
Q92552	13259.615234375	65306.78125	35557.44921875	15367.4599609375	2094.143798828125	47762.640625	35478.671875	31042.4609375	6728.5146484375	57708.89453125	22622.09375	32248.609375
Q92616	38268.6796875	65529.95703125	32575.462890625	21699.224609375	18389.369140625	21891.3359375	27859.734375	16604.07421875	50400.52734375	51689.95703125	46058.55078125	NaN
Q92626	4957.67822265625	9345.333984375	9077.265625	11081.0849609375	25120.5859375	30263.126953125	13663.720703125	1039.7406005859375	1023.97509765625	21275.984375	4715.28759765625	NaN
Q92643	22989.33203125	2824.68896484375	7770.1787109375	2767.182861328125	25689.037109375	10404.9248046875	3297.671875	3339.478271484375	20098.572265625	1732.849365234375	6913.69189453125	NaN
Q92747	22082.20703125	9590.3916015625	17973.876953125	12158.3115234375	17208.25390625	12068.2333984375	12432.9697265625	NaN	22014.44921875	11956.4951171875	14736.6669921875	NaN
Q92769	25114.67578125	1822.749267578125	4796.64892578125	5416.17529296875	4811.931640625	1458.109375	2669.46875	12582.564453125	14159.4208984375	5779.26611328125	6566.45703125	6033.078125
Q92804	12881.873046875	65072.609375	266667.25	192557.828125	10835.7919921875	23000.65234375	138068.25	220106.65625	14720.6416015625	29541.689453125	147946.265625	87080.0859375
Q92871	2656.968017578125	12673.1064453125	3997.4775390625	NaN	2284.721435546875	12817.8291015625	12539.1259765625	NaN	3609.540283203125	6263.49951171875	3191.285888671875	NaN
Q92900	102433.4921875	409989.5625	245882.15625	250155.40625	91639.3046875	402933.6875	268295.90625	198508.953125	84149.1875	446622.71875	163836.5	280582.65625
Q92945	107462.2265625	94204.2890625	75948.5390625	55965.875	84007.671875	61456.88671875	67704.546875	53817.14453125	98636.03125	79728.671875	65771.3515625	70284.546875
